2003-03-01,ligue-1,29,Montpellier HSC,EA Guingamp,2,0
2003-03-01,ligue-1,29,Paris Saint-Germain,ESTAC Troyes,4,2
2003-03-01,ligue-1,29,Stade Rennais,CS Sedan,1,0
2003-03-01,ligue-1,29,RC Strasbourg,Olympique Marseille,0,0
2003-03-01,ligue-2,28,Amiens SC,LB Châteauroux,0,2
2003-03-01,ligue-2,28,FC Gueugnon,AS Nancy Lorraine,2,2
2003-03-01,ligue-2,28,FC Istres,US Créteil-Lusitanos,1,0
2003-03-01,ligue-2,28,Le Mans FC,ES Wasquehal,0,0
2003-03-01,ligue-2,28,FC Lorient,AS Beauvais,3,0
2003-03-01,ligue-2,28,FC Metz,Clermont Foot 63,2,1
2003-03-01,ligue-2,28,Stade de Reims,SM Caen,1,2
2003-03-01,ligue-2,28,Toulouse FC,ASOA Valence,3,1
2003-03-02,ligue-1,29,AJ Auxerre,Olympique Lyonnais,1,2
2003-03-04,ligue-2,20,Stade Lavallois,US Créteil-Lusitanos,1,0
2003-03-04,national,21,Stade Brestois 29,FC Martigues,2,1
2003-03-04,national,22,Valenciennes FC,La Roche-sur-Yon VF,1,0
2003-03-04,national,22,FC Rouen 1899,Dijon FCO,2,1
2003-03-04,national,22,SO Romorantin,ES Viry-Châtillon,2,0
2003-03-04,national,24,AS Angoulême Charente,Angers SCO,0,0
2003-03-07,ligue-2,29,US Créteil-Lusitanos,Toulouse FC,2,2
2003-03-07,national,27,Angers SCO,Pau FC,2,0
2003-03-07,national,27,Dijon FCO,Valenciennes FC,1,1
2003-03-07,national,27,Nîmes Olympique,SO Romorantin,1,3
2003-03-07,national,27,FC Rouen 1899,FC Sète,1,0
2003-03-07,national,27,Olympique Alès-en-Cévennes,Stade Brestois 29,1,0
2003-03-07,national,27,Louhans-Cuiseaux,AS Cherbourg,1,0
2003-03-07,national,27,Trélissac FC,FC Martigues,0,0
2003-03-07,national,27,ES Viry-Châtillon,AS Angoulême Charente,2,2
2003-03-07,national,27,La Roche-sur-Yon VF,Racing Besançon,1,2
2003-03-07,national,27,Stade Beaucairois,AS Cannes,1,3
2003-03-08,ligue-1,30,Stade Rennais,AJ Auxerre,0,0
2003-03-08,ligue-1,30,SC Bastia,RC Strasbourg,1,1
2003-03-08,ligue-1,30,RC Lens,OGC Nice,0,0
2003-03-08,ligue-1,30,Olympique Lyonnais,AC Ajaccio,3,1
2003-03-08,ligue-1,30,AS Monaco,Girondins Bordeaux,0,1
2003-03-08,ligue-1,30,FC Nantes,Havre AC,2,0
2003-03-08,ligue-1,30,CS Sedan,EA Guingamp,2,0
2003-03-08,ligue-1,30,FC Sochaux,Lille OSC,2,2
2003-03-08,ligue-1,30,ESTAC Troyes,Montpellier HSC,0,2
2003-03-08,ligue-2,29,AS Beauvais,FC Metz,1,2
2003-03-08,ligue-2,29,SM Caen,FC Lorient,0,0
2003-03-08,ligue-2,29,LB Châteauroux,FC Istres,1,0
2003-03-08,ligue-2,29,Clermont Foot 63,Grenoble Foot 38,2,0
2003-03-08,ligue-2,29,ES Wasquehal,AS Saint-Étienne,1,1
2003-03-08,ligue-2,29,Stade Lavallois,Amiens SC,1,0
2003-03-08,ligue-2,29,AS Nancy Lorraine,Le Mans FC,2,2
2003-03-08,ligue-2,29,Chamois Niortais,FC Gueugnon,0,1
2003-03-08,ligue-2,29,ASOA Valence,Stade de Reims,0,0
2003-03-09,ligue-1,30,Olympique Marseille,Paris Saint-Germain,0,3
2003-03-12,ligue-2,21,SM Caen,AS Nancy Lorraine,2,0
2003-03-13,ligue-2,21,ES Wasquehal,FC Gueugnon,0,0
2003-03-13,national,28,AS Cannes,FC Rouen 1899,3,3
2003-03-14,ligue-1,22,RC Lens,FC Nantes,0,1
2003-03-14,ligue-1,25,Lille OSC,Montpellier HSC,2,0
2003-03-14,ligue-1,26,FC Sochaux,AC Ajaccio,1,1
2003-03-14,ligue-2,21,AS Beauvais,Stade Lavallois,1,2
2003-03-14,ligue-2,21,AS Saint-Étienne,Amiens SC,4,1
2003-03-14,national,28,Valenciennes FC,Angers SCO,1,1
2003-03-14,national,28,Stade Brestois 29,Nîmes Olympique,2,0
2003-03-14,national,28,AS Cherbourg,Trélissac FC,3,3
2003-03-14,national,28,Racing Besançon,Olympique Alès-en-Cévennes,1,0
2003-03-14,national,28,Pau FC,Stade Beaucairois,1,1
2003-03-14,national,28,SO Romorantin,Louhans-Cuiseaux,1,0
2003-03-14,national,28,La Roche-sur-Yon VF,ES Viry-Châtillon,2,0
2003-03-16,ligue-2,20,Stade de Reims,FC Metz,0,2
2003-03-18,ligue-1,26,EA Guingamp,Lille OSC,1,0
2003-03-18,ligue-2,24,Amiens SC,US Créteil-Lusitanos,2,0
2003-03-18,ligue-2,24,FC Gueugnon,LB Châteauroux,2,2
2003-03-19,ligue-1,22,RC Strasbourg,Girondins Bordeaux,1,1
2003-03-21,ligue-2,30,Le Mans FC,US Créteil-Lusitanos,2,1
2003-03-21,national,29,Angers SCO,FC Martigues,1,0
2003-03-21,national,29,Dijon FCO,AS Cherbourg,2,1
2003-03-21,national,29,Nîmes Olympique,Racing Besançon,0,2
2003-03-21,national,29,FC Rouen 1899,Pau FC,2,1
2003-03-21,national,29,AS Angoulême Charente,AS Cannes,1,2
2003-03-21,national,29,Olympique Alès-en-Cévennes,La Roche-sur-Yon VF,1,0
2003-03-21,national,29,Louhans-Cuiseaux,Stade Brestois 29,0,2
2003-03-21,national,29,Trélissac FC,SO Romorantin,1,2
2003-03-21,national,29,ES Viry-Châtillon,FC Sète,1,3
2003-03-21,national,29,Stade Beaucairois,Valenciennes FC,1,2
2003-03-22,ligue-1,31,Montpellier HSC,Olympique Marseille,1,2
2003-03-22,ligue-1,31,AC Ajaccio,Stade Rennais,1,0
2003-03-22,ligue-1,31,AJ Auxerre,RC Lens,0,0
2003-03-22,ligue-1,31,Girondins Bordeaux,FC Nantes,0,0
2003-03-22,ligue-1,31,EA Guingamp,ESTAC Troyes,2,0
2003-03-22,ligue-1,31,Havre AC,AS Monaco,0,3
2003-03-22,ligue-1,31,Lille OSC,SC Bastia,1,1
2003-03-22,ligue-1,31,Paris Saint-Germain,CS Sedan,2,0
2003-03-22,ligue-1,31,RC Strasbourg,FC Sochaux,1,3
2003-03-22,ligue-2,30,Amiens SC,Grenoble Foot 38,1,1
2003-03-22,ligue-2,30,FC Gueugnon,Stade Lavallois,2,1
2003-03-22,ligue-2,30,FC Istres,SM Caen,0,4
2003-03-22,ligue-2,30,FC Lorient,Clermont Foot 63,0,0
2003-03-22,ligue-2,30,FC Metz,ASOA Valence,1,2
2003-03-22,ligue-2,30,Chamois Niortais,ES Wasquehal,1,1
2003-03-22,ligue-2,30,Stade de Reims,LB Châteauroux,0,1
2003-03-22,ligue-2,30,AS Saint-Étienne,AS Beauvais,1,0
2003-03-22,ligue-2,30,Toulouse FC,AS Nancy Lorraine,0,0
2003-03-23,ligue-1,31,OGC Nice,Olympique Lyonnais,0,1
2003-03-26,national,30,Olympique Alès-en-Cévennes,ES Viry-Châtillon,1,0
2003-03-27,ligue-2,31,LB Châteauroux,Toulouse FC,0,0
2003-03-27,national,30,Valenciennes FC,FC Rouen 1899,0,0
2003-03-27,national,30,Stade Brestois 29,Trélissac FC,0,0
2003-03-27,national,30,AS Cannes,FC Sète,1,1
2003-03-27,national,30,FC Martigues,Stade Beaucairois,4,1
2003-03-27,national,30,AS Cherbourg,Angers SCO,0,0
2003-03-27,national,30,Racing Besançon,Louhans-Cuiseaux,2,2
2003-03-27,national,30,Pau FC,AS Angoulême Charente,1,1
2003-03-27,national,30,SO Romorantin,Dijon FCO,3,4
2003-03-27,national,30,La Roche-sur-Yon VF,Nîmes Olympique,1,0
2003-03-28,ligue-2,31,AS Beauvais,Chamois Niortais,0,2
2003-03-28,ligue-2,31,SM Caen,AS Saint-Étienne,0,0
2003-03-28,ligue-2,31,Clermont Foot 63,Amiens SC,1,1
2003-03-28,ligue-2,31,US Créteil-Lusitanos,FC Metz,1,1
2003-03-28,ligue-2,31,ES Wasquehal,FC Lorient,1,2
2003-03-28,ligue-2,31,Grenoble Foot 38,FC Gueugnon,2,0
2003-03-28,ligue-2,31,Stade Lavallois,FC Istres,3,1
2003-03-28,ligue-2,31,AS Nancy Lorraine,Stade de Reims,2,1
2003-03-28,ligue-2,31,ASOA Valence,Le Mans FC,2,2
2003-03-31,national,20,Angers SCO,Dijon FCO,2,0
2003-03-31,national,24,FC Martigues,Olympique Alès-en-Cévennes,3,1
2003-04-04,ligue-2,32,Le Mans FC,SM Caen,2,0
2003-04-04,ligue-2,32,FC Metz,AS Nancy Lorraine,4,0
2003-04-04,ligue-2,32,Toulouse FC,Stade Lavallois,2,1
2003-04-04,national,31,Angers SCO,SO Romorantin,0,0
2003-04-04,national,31,Dijon FCO,Stade Brestois 29,2,1
2003-04-04,national,31,Nîmes Olympique,Olympique Alès-en-Cévennes,1,0
2003-04-04,national,31,FC Rouen 1899,FC Martigues,1,0
2003-04-04,national,31,AS Angoulême Charente,Valenciennes FC,2,4
2003-04-04,national,31,FC Sète,Pau FC,0,0
2003-04-04,national,31,Louhans-Cuiseaux,La Roche-sur-Yon VF,0,3
2003-04-04,national,31,Trélissac FC,Racing Besançon,0,5
2003-04-04,national,31,ES Viry-Châtillon,AS Cannes,3,1
2003-04-04,national,31,Stade Beaucairois,AS Cherbourg,1,2
2003-04-05,ligue-1,32,Olympique Lyonnais,Havre AC,2,1
2003-04-05,ligue-1,32,AJ Auxerre,AC Ajaccio,1,0
2003-04-05,ligue-1,32,SC Bastia,ESTAC Troyes,1,1
2003-04-05,ligue-1,32,RC Lens,RC Strasbourg,1,1
2003-04-05,ligue-1,32,Olympique Marseille,EA Guingamp,0,2
2003-04-05,ligue-1,32,FC Nantes,Lille OSC,1,0
2003-04-05,ligue-1,32,Stade Rennais,Girondins Bordeaux,3,4
2003-04-05,ligue-1,32,CS Sedan,Montpellier HSC,1,2
2003-04-05,ligue-1,32,FC Sochaux,Paris Saint-Germain,0,0
2003-04-05,ligue-2,32,ES Wasquehal,AS Beauvais,0,2
2003-04-05,ligue-2,32,FC Gueugnon,Clermont Foot 63,2,0
2003-04-05,ligue-2,32,FC Istres,Grenoble Foot 38,3,1
2003-04-05,ligue-2,32,FC Lorient,LB Châteauroux,2,0
2003-04-05,ligue-2,32,Chamois Niortais,US Créteil-Lusitanos,1,0
2003-04-05,ligue-2,32,Stade de Reims,Amiens SC,1,1
2003-04-05,ligue-2,32,AS Saint-Étienne,ASOA Valence,2,0
2003-04-06,ligue-1,32,AS Monaco,OGC Nice,0,1
2003-04-08,ligue-1,8,AJ Auxerre,CS Sedan,3,1
2003-04-10,national,32,SO Romorantin,Stade Beaucairois,2,0
2003-04-11,ligue-1,33,Girondins Bordeaux,Olympique Lyonnais,0,1
2003-04-11,ligue-2,33,AS Nancy Lorraine,FC Istres,0,2
2003-04-11,national,32,Valenciennes FC,FC Sète,2,0
2003-04-11,national,32,Stade Brestois 29,Angers SCO,0,0
2003-04-11,national,32,Nîmes Olympique,ES Viry-Châtillon,4,0
2003-04-11,national,32,FC Martigues,AS Angoulême Charente,1,0
2003-04-11,national,32,Olympique Alès-en-Cévennes,Louhans-Cuiseaux,2,1
2003-04-11,national,32,AS Cherbourg,FC Rouen 1899,2,0
2003-04-11,national,32,Racing Besançon,Dijon FCO,1,1
2003-04-11,national,32,Pau FC,AS Cannes,1,1
2003-04-11,national,32,La Roche-sur-Yon VF,Trélissac FC,2,1
2003-04-12,ligue-1,33,ESTAC Troyes,Olympique Marseille,0,0
2003-04-12,ligue-1,33,AC Ajaccio,AS Monaco,2,4
2003-04-12,ligue-1,33,EA Guingamp,SC Bastia,3,0
2003-04-12,ligue-1,33,Havre AC,Stade Rennais,0,1
2003-04-12,ligue-1,33,Lille OSC,CS Sedan,0,0
2003-04-12,ligue-1,33,Montpellier HSC,FC Sochaux,0,2
2003-04-12,ligue-1,33,OGC Nice,AJ Auxerre,1,0
2003-04-12,ligue-1,33,Paris Saint-Germain,RC Lens,0,1
2003-04-12,ligue-1,33,RC Strasbourg,FC Nantes,2,0
2003-04-12,ligue-2,33,LB Châteauroux,FC Metz,0,0
2003-04-12,ligue-2,33,Amiens SC,FC Gueugnon,0,0
2003-04-12,ligue-2,33,AS Beauvais,Le Mans FC,0,2
2003-04-12,ligue-2,33,SM Caen,ES Wasquehal,2,1
2003-04-12,ligue-2,33,Clermont Foot 63,Toulouse FC,0,1
2003-04-12,ligue-2,33,US Créteil-Lusitanos,AS Saint-Étienne,0,0
2003-04-12,ligue-2,33,Grenoble Foot 38,Stade de Reims,4,1
2003-04-12,ligue-2,33,ASOA Valence,Chamois Niortais,2,2
2003-04-13,ligue-2,33,Stade Lavallois,FC Lorient,0,1
2003-04-15,national,28,FC Martigues,Dijon FCO,0,1
2003-04-15,national,28,FC Sète,AS Angoulême Charente,0,1
2003-04-18,ligue-2,34,Toulouse FC,Grenoble Foot 38,2,0
2003-04-18,national,33,Angers SCO,Racing Besançon,1,1
2003-04-18,national,33,Dijon FCO,La Roche-sur-Yon VF,2,2
2003-04-18,national,33,AS Cannes,Valenciennes FC,4,2
2003-04-18,national,33,FC Rouen 1899,SO Romorantin,1,1
2003-04-18,national,33,AS Angoulême Charente,AS Cherbourg,0,2
2003-04-18,national,33,FC Sète,FC Martigues,0,4
2003-04-18,national,33,Louhans-Cuiseaux,Nîmes Olympique,2,2
2003-04-18,national,33,Trélissac FC,Olympique Alès-en-Cévennes,3,1
2003-04-18,national,33,ES Viry-Châtillon,Pau FC,2,1
2003-04-18,national,33,Stade Beaucairois,Stade Brestois 29,1,2
2003-04-19,ligue-1,34,AC Ajaccio,Girondins Bordeaux,1,6
2003-04-19,ligue-1,34,AJ Auxerre,Havre AC,1,0
2003-04-19,ligue-1,34,SC Bastia,Montpellier HSC,1,2
2003-04-19,ligue-1,34,Olympique Lyonnais,Lille OSC,0,0
2003-04-19,ligue-1,34,FC Nantes,Paris Saint-Germain,1,1
2003-04-19,ligue-1,34,Stade Rennais,OGC Nice,2,2
2003-04-19,ligue-1,34,CS Sedan,ESTAC Troyes,4,0
2003-04-19,ligue-1,34,FC Sochaux,EA Guingamp,0,0
2003-04-19,ligue-2,34,AS Beauvais,US Créteil-Lusitanos,0,0
2003-04-19,ligue-2,34,ES Wasquehal,ASOA Valence,1,0
2003-04-19,ligue-2,34,FC Istres,Amiens SC,2,0
2003-04-19,ligue-2,34,Le Mans FC,LB Châteauroux,1,0
2003-04-19,ligue-2,34,FC Lorient,FC Gueugnon,0,1
2003-04-19,ligue-2,34,FC Metz,Stade Lavallois,2,1
2003-04-19,ligue-2,34,Chamois Niortais,SM Caen,1,1
2003-04-19,ligue-2,34,Stade de Reims,Clermont Foot 63,0,0
2003-04-19,ligue-2,34,AS Saint-Étienne,AS Nancy Lorraine,0,1
2003-04-20,ligue-1,34,AS Monaco,RC Strasbourg,2,0
2003-04-20,ligue-1,34,RC Lens,Olympique Marseille,0,1
2003-04-22,ligue-2,27,AS Nancy Lorraine,FC Lorient,0,0
2003-04-24,ligue-2,25,AS Saint-Étienne,Toulouse FC,1,0
2003-04-24,national,34,Racing Besançon,Stade Beaucairois,1,0
2003-04-25,ligue-2,24,Stade de Reims,ES Wasquehal,4,1
2003-04-25,ligue-2,25,US Créteil-Lusitanos,FC Gueugnon,2,2
2003-04-25,national,34,Valenciennes FC,Pau FC,1,0
2003-04-25,national,34,Stade Brestois 29,FC Rouen 1899,1,2
2003-04-25,national,34,Nîmes Olympique,Trélissac FC,2,2
2003-04-25,national,34,FC Martigues,AS Cannes,0,1
2003-04-25,national,34,Olympique Alès-en-Cévennes,Dijon FCO,2,3
2003-04-25,national,34,Louhans-Cuiseaux,ES Viry-Châtillon,1,1
2003-04-25,national,34,AS Cherbourg,FC Sète,0,0
2003-04-25,national,34,SO Romorantin,AS Angoulême Charente,0,0
2003-04-25,national,34,La Roche-sur-Yon VF,Angers SCO,0,0
2003-05-02,ligue-2,35,Grenoble Foot 38,FC Lorient,0,0
2003-05-02,ligue-2,35,Stade Lavallois,Le Mans FC,1,1
2003-05-02,national,35,Angers SCO,Olympique Alès-en-Cévennes,0,0
2003-05-02,national,35,Dijon FCO,Nîmes Olympique,2,2
2003-05-02,national,35,AS Cannes,AS Cherbourg,4,0
2003-05-02,national,35,FC Rouen 1899,Racing Besançon,4,2
2003-05-02,national,35,AS Angoulême Charente,Stade Brestois 29,2,2
2003-05-02,national,35,FC Sète,SO Romorantin,1,1
2003-05-02,national,35,Trélissac FC,Louhans-Cuiseaux,3,2
2003-05-02,national,35,ES Viry-Châtillon,Valenciennes FC,2,1
2003-05-02,national,35,Pau FC,FC Martigues,1,1
2003-05-02,national,35,Stade Beaucairois,La Roche-sur-Yon VF,0,3
2003-05-03,ligue-1,35,Olympique Marseille,SC Bastia,2,1
2003-05-03,ligue-1,35,Girondins Bordeaux,AJ Auxerre,0,1
2003-05-03,ligue-1,35,EA Guingamp,RC Lens,1,0
2003-05-03,ligue-1,35,Havre AC,AC Ajaccio,0,1
2003-05-03,ligue-1,35,Lille OSC,Stade Rennais,1,0
2003-05-03,ligue-1,35,Montpellier HSC,FC Nantes,1,0
2003-05-03,ligue-1,35,OGC Nice,CS Sedan,0,0
2003-05-03,ligue-1,35,RC Strasbourg,Olympique Lyonnais,0,4
2003-05-03,ligue-1,35,ESTAC Troyes,FC Sochaux,0,2
2003-05-03,ligue-2,35,Amiens SC,Toulouse FC,3,1
2003-05-03,ligue-2,35,SM Caen,FC Metz,1,0
2003-05-03,ligue-2,35,LB Châteauroux,AS Saint-Étienne,1,1
2003-05-03,ligue-2,35,Clermont Foot 63,FC Istres,1,1
2003-05-03,ligue-2,35,US Créteil-Lusitanos,ES Wasquehal,2,1
2003-05-03,ligue-2,35,FC Gueugnon,Stade de Reims,2,2
2003-05-03,ligue-2,35,AS Nancy Lorraine,Chamois Niortais,0,0
2003-05-03,ligue-2,35,ASOA Valence,AS Beauvais,0,0
2003-05-04,ligue-1,35,Paris Saint-Germain,AS Monaco,2,1
2003-05-08,national,36,Stade Brestois 29,FC Sète,0,2
2003-05-08,national,36,Nîmes Olympique,Angers SCO,0,1
2003-05-08,national,36,FC Martigues,Valenciennes FC,1,0
2003-05-08,national,36,Olympique Alès-en-Cévennes,Stade Beaucairois,3,3
2003-05-08,national,36,Louhans-Cuiseaux,Dijon FCO,3,1
2003-05-08,national,36,AS Cherbourg,Pau FC,1,1
2003-05-08,national,36,Trélissac FC,ES Viry-Châtillon,3,4
2003-05-08,national,36,Racing Besançon,AS Angoulême Charente,0,0
2003-05-08,national,36,SO Romorantin,AS Cannes,3,1
2003-05-08,national,36,La Roche-sur-Yon VF,FC Rouen 1899,0,1
2003-05-09,ligue-2,36,FC Metz,Grenoble Foot 38,1,0
2003-05-09,ligue-2,36,Toulouse FC,FC Gueugnon,0,1
2003-05-10,ligue-1,36,AC Ajaccio,OGC Nice,2,0
2003-05-10,ligue-1,36,AJ Auxerre,Lille OSC,0,0
2003-05-10,ligue-1,36,Girondins Bordeaux,Havre AC,2,0
2003-05-10,ligue-1,36,RC Lens,ESTAC Troyes,1,0
2003-05-10,ligue-1,36,AS Monaco,Montpellier HSC,3,1
2003-05-10,ligue-1,36,FC Nantes,EA Guingamp,0,4
2003-05-10,ligue-1,36,Stade Rennais,RC Strasbourg,2,3
2003-05-10,ligue-1,36,CS Sedan,SC Bastia,2,2
2003-05-10,ligue-1,36,FC Sochaux,Olympique Marseille,3,0
2003-05-10,ligue-2,36,AS Beauvais,SM Caen,1,2
2003-05-10,ligue-2,36,US Créteil-Lusitanos,ASOA Valence,0,1
2003-05-10,ligue-2,36,ES Wasquehal,AS Nancy Lorraine,1,1
2003-05-10,ligue-2,36,FC Istres,Stade de Reims,0,0
2003-05-10,ligue-2,36,Le Mans FC,Clermont Foot 63,3,0
2003-05-10,ligue-2,36,FC Lorient,Amiens SC,1,0
2003-05-10,ligue-2,36,Chamois Niortais,LB Châteauroux,4,0
2003-05-10,ligue-2,36,AS Saint-Étienne,Stade Lavallois,1,0
2003-05-11,ligue-1,36,Olympique Lyonnais,Paris Saint-Germain,1,0
2003-05-15,national,37,Valenciennes FC,AS Cherbourg,2,0
2003-05-15,national,37,Angers SCO,Louhans-Cuiseaux,1,1
2003-05-15,national,37,Dijon FCO,Trélissac FC,3,1
2003-05-15,national,37,AS Cannes,Stade Brestois 29,2,1
2003-05-15,national,37,FC Martigues,ES Viry-Châtillon,0,0
2003-05-15,national,37,FC Rouen 1899,Olympique Alès-en-Cévennes,0,0
2003-05-15,national,37,AS Angoulême Charente,La Roche-sur-Yon VF,2,1
2003-05-15,national,37,FC Sète,Racing Besançon,0,0
2003-05-15,national,37,Pau FC,SO Romorantin,2,2
2003-05-15,national,37,Stade Beaucairois,Nîmes Olympique,0,2
2003-05-16,ligue-2,37,Amiens SC,FC Metz,1,0
2003-05-16,ligue-2,37,SM Caen,US Créteil-Lusitanos,2,2
2003-05-16,ligue-2,37,LB Châteauroux,ES Wasquehal,2,2
2003-05-16,ligue-2,37,Clermont Foot 63,AS Saint-Étienne,1,0
2003-05-16,ligue-2,37,Grenoble Foot 38,Le Mans FC,0,0
2003-05-16,ligue-2,37,FC Gueugnon,FC Istres,1,1
2003-05-16,ligue-2,37,Stade Lavallois,Chamois Niortais,2,1
2003-05-16,ligue-2,37,AS Nancy Lorraine,AS Beauvais,0,2
2003-05-16,ligue-2,37,Stade de Reims,Toulouse FC,0,1
2003-05-16,ligue-2,37,ASOA Valence,FC Lorient,1,1
2003-05-20,ligue-1,37,SC Bastia,FC Sochaux,2,2
2003-05-20,ligue-1,37,EA Guingamp,AS Monaco,3,1
2003-05-20,ligue-1,37,Havre AC,RC Lens,1,3
2003-05-20,ligue-1,37,Lille OSC,AC Ajaccio,2,0
2003-05-20,ligue-1,37,Olympique Marseille,CS Sedan,4,2
2003-05-20,ligue-1,37,Montpellier HSC,Olympique Lyonnais,1,1
2003-05-20,ligue-1,37,OGC Nice,Girondins Bordeaux,1,1
2003-05-20,ligue-1,37,Paris Saint-Germain,Stade Rennais,0,0
2003-05-20,ligue-1,37,RC Strasbourg,AJ Auxerre,1,2
2003-05-20,ligue-1,37,ESTAC Troyes,FC Nantes,2,0
2003-05-22,national,38,Stade Brestois 29,Pau FC,6,1
2003-05-22,national,38,Nîmes Olympique,FC Rouen 1899,2,0
2003-05-22,national,38,Olympique Alès-en-Cévennes,AS Angoulême Charente,1,2
2003-05-22,national,38,Louhans-Cuiseaux,Stade Beaucairois,2,0
2003-05-22,national,38,AS Cherbourg,FC Martigues,0,1
2003-05-22,national,38,Trélissac FC,Angers SCO,2,2
2003-05-22,national,38,ES Viry-Châtillon,Dijon FCO,2,2
2003-05-22,national,38,Racing Besançon,AS Cannes,2,0
2003-05-22,national,38,SO Romorantin,Valenciennes FC,2,1
2003-05-22,national,38,La Roche-sur-Yon VF,FC Sète,0,1
2003-05-23,ligue-2,38,AS Beauvais,LB Châteauroux,0,1
2003-05-23,ligue-2,38,US Créteil-Lusitanos,AS Nancy Lorraine,2,0
2003-05-23,ligue-2,38,ES Wasquehal,Stade Lavallois,0,1
2003-05-23,ligue-2,38,Le Mans FC,Amiens SC,1,1
2003-05-23,ligue-2,38,FC Lorient,Stade de Reims,3,0
2003-05-23,ligue-2,38,FC Metz,FC Gueugnon,4,0
2003-05-23,ligue-2,38,Chamois Niortais,Clermont Foot 63,3,2
2003-05-23,ligue-2,38,AS Saint-Étienne,Grenoble Foot 38,2,1
2003-05-23,ligue-2,38,Toulouse FC,FC Istres,1,0
2003-05-23,ligue-2,38,ASOA Valence,SM Caen,0,0
2003-05-24,ligue-1,38,AC Ajaccio,RC Strasbourg,0,0
2003-05-24,ligue-1,38,AJ Auxerre,Paris Saint-Germain,2,0
2003-05-24,ligue-1,38,Girondins Bordeaux,Lille OSC,2,0
2003-05-24,ligue-1,38,Havre AC,OGC Nice,2,1
2003-05-24,ligue-1,38,RC Lens,SC Bastia,2,0
2003-05-24,ligue-1,38,Olympique Lyonnais,EA Guingamp,1,4
2003-05-24,ligue-1,38,AS Monaco,ESTAC Troyes,6,0
2003-05-24,ligue-1,38,FC Nantes,Olympique Marseille,1,0
2003-05-24,ligue-1,38,Stade Rennais,Montpellier HSC,3,1
2003-05-24,ligue-1,38,FC Sochaux,CS Sedan,2,1
